,Image,label,Concrete,Gypsum,Metal,Other,Plastic,Roofing,Wood
5979,A (111).jpg%45,Wood,0,0,0,0,0,0,1
5980,A (111).jpg%46,Wood,0,0,0,0,0,0,1
5981,A (111).jpg%47,Wood,0,0,0,0,0,0,1
5982,A (111).jpg%77,Wood,0,0,0,0,0,0,1
5983,A (111).jpg%81,Concrete,1,0,0,0,0,0,0
5984,A (111).jpg%82,Concrete,1,0,0,0,0,0,0
5985,A (111).jpg%88,Concrete,1,0,0,0,0,0,0
5986,A (111).jpg%91,Roofing,0,0,0,0,0,1,0
5987,A (111).jpg%92,Roofing,0,0,0,0,0,1,0
5988,A (111).jpg%101,Concrete,1,0,0,0,0,0,0
5989,A (111).jpg%102,Roofing,0,0,0,0,0,1,0
5990,A (111).jpg%103,Roofing,0,0,0,0,0,1,0
5991,A (111).jpg%106,Concrete,1,0,0,0,0,0,0
5992,A (111).jpg%115,Roofing,0,0,0,0,0,1,0
5993,A (111).jpg%118,Concrete,1,0,0,0,0,0,0
5994,A (177).jpg%16,Wood,0,0,0,0,0,0,1
5995,A (177).jpg%17,Wood,0,0,0,0,0,0,1
5996,A (177).jpg%18,Wood,0,0,0,0,0,0,1
5997,A (177).jpg%19,Wood,0,0,0,0,0,0,1
5998,A (177).jpg%20,Wood,0,0,0,0,0,0,1
5999,A (177).jpg%27,Wood,0,0,0,0,0,0,1
6000,A (177).jpg%28,Wood,0,0,0,0,0,0,1
6001,A (177).jpg%29,Wood,0,0,0,0,0,0,1
6002,A (177).jpg%30,Wood,0,0,0,0,0,0,1
6003,A (177).jpg%31,Wood,0,0,0,0,0,0,1
6004,A (177).jpg%32,Wood,0,0,0,0,0,0,1
6005,A (177).jpg%33,Wood,0,0,0,0,0,0,1
6006,A (177).jpg%38,Wood,0,0,0,0,0,0,1
6007,A (177).jpg%39,Wood,0,0,0,0,0,0,1
6008,A (177).jpg%40,Wood,0,0,0,0,0,0,1
6009,A (177).jpg%41,Wood,0,0,0,0,0,0,1
6010,A (177).jpg%42,Wood,0,0,0,0,0,0,1
6011,A (177).jpg%43,Wood,0,0,0,0,0,0,1
6012,A (177).jpg%44,Wood,0,0,0,0,0,0,1
6013,A (177).jpg%45,Wood,0,0,0,0,0,0,1
6014,A (177).jpg%46,Wood,0,0,0,0,0,0,1
6015,A (177).jpg%50,Wood,0,0,0,0,0,0,1
6016,A (177).jpg%51,Wood,0,0,0,0,0,0,1
6017,A (177).jpg%52,Wood,0,0,0,0,0,0,1
6018,A (177).jpg%53,Wood,0,0,0,0,0,0,1
6019,A (177).jpg%54,Wood,0,0,0,0,0,0,1
6020,A (177).jpg%55,Wood,0,0,0,0,0,0,1
6021,A (177).jpg%56,Wood,0,0,0,0,0,0,1
6022,A (177).jpg%57,Wood,0,0,0,0,0,0,1
6023,A (177).jpg%58,Wood,0,0,0,0,0,0,1
6024,A (177).jpg%61,Wood,0,0,0,0,0,0,1
6025,A (177).jpg%62,Wood,0,0,0,0,0,0,1
6026,A (177).jpg%63,Wood,0,0,0,0,0,0,1
6027,A (177).jpg%64,Wood,0,0,0,0,0,0,1
6028,A (177).jpg%65,Wood,0,0,0,0,0,0,1
6029,A (177).jpg%66,Wood,0,0,0,0,0,0,1
6030,A (177).jpg%67,Wood,0,0,0,0,0,0,1
6031,A (177).jpg%68,Wood,0,0,0,0,0,0,1
6032,A (177).jpg%69,Wood,0,0,0,0,0,0,1
6033,A (177).jpg%70,Wood,0,0,0,0,0,0,1
6034,A (177).jpg%73,Wood,0,0,0,0,0,0,1
6035,A (177).jpg%74,Wood,0,0,0,0,0,0,1
6036,A (177).jpg%75,Wood,0,0,0,0,0,0,1
6037,A (177).jpg%76,Wood,0,0,0,0,0,0,1
6038,A (177).jpg%79,Wood,0,0,0,0,0,0,1
6039,A (177).jpg%80,Wood,0,0,0,0,0,0,1
6040,A (177).jpg%81,Wood,0,0,0,0,0,0,1
6041,A (177).jpg%82,Wood,0,0,0,0,0,0,1
6042,A (177).jpg%83,Wood,0,0,0,0,0,0,1
6043,A (177).jpg%84,Wood,0,0,0,0,0,0,1
6044,A (177).jpg%85,Wood,0,0,0,0,0,0,1
6045,A (177).jpg%86,Wood,0,0,0,0,0,0,1
6046,A (177).jpg%87,Wood,0,0,0,0,0,0,1
6047,A (177).jpg%88,Wood,0,0,0,0,0,0,1
6048,A (177).jpg%91,Wood,0,0,0,0,0,0,1
6049,A (177).jpg%92,Wood,0,0,0,0,0,0,1
6050,A (177).jpg%93,Wood,0,0,0,0,0,0,1
6051,A (177).jpg%94,Wood,0,0,0,0,0,0,1
6052,A (177).jpg%95,Wood,0,0,0,0,0,0,1
6053,A (177).jpg%96,Wood,0,0,0,0,0,0,1
6054,A (177).jpg%97,Wood,0,0,0,0,0,0,1
6055,A (177).jpg%98,Wood,0,0,0,0,0,0,1
6056,A (177).jpg%99,Wood,0,0,0,0,0,0,1
6057,A (177).jpg%100,Wood,0,0,0,0,0,0,1
6058,A (177).jpg%101,Wood,0,0,0,0,0,0,1
6059,A (177).jpg%102,Wood,0,0,0,0,0,0,1
6060,A (177).jpg%103,Wood,0,0,0,0,0,0,1
6061,A (177).jpg%104,Wood,0,0,0,0,0,0,1
6062,A (177).jpg%105,Wood,0,0,0,0,0,0,1
6063,A (177).jpg%106,Wood,0,0,0,0,0,0,1
6064,A (177).jpg%107,Wood,0,0,0,0,0,0,1
6065,A (177).jpg%108,Wood,0,0,0,0,0,0,1
6066,A (177).jpg%109,Wood,0,0,0,0,0,0,1
6067,A (177).jpg%110,Wood,0,0,0,0,0,0,1
6068,A (177).jpg%111,Wood,0,0,0,0,0,0,1
6069,A (177).jpg%112,Wood,0,0,0,0,0,0,1
6070,A (177).jpg%113,Wood,0,0,0,0,0,0,1
6071,A (177).jpg%114,Wood,0,0,0,0,0,0,1
6072,A (177).jpg%115,Wood,0,0,0,0,0,0,1
6073,A (177).jpg%116,Wood,0,0,0,0,0,0,1
6074,A (177).jpg%117,Wood,0,0,0,0,0,0,1
6075,A (177).jpg%118,Wood,0,0,0,0,0,0,1
6076,A (177).jpg%119,Wood,0,0,0,0,0,0,1
6077,A (177).jpg%120,Wood,0,0,0,0,0,0,1
6078,A (177).jpg%121,Wood,0,0,0,0,0,0,1
6079,A (177).jpg%122,Wood,0,0,0,0,0,0,1
6080,A (177).jpg%123,Wood,0,0,0,0,0,0,1
6081,A (177).jpg%124,Wood,0,0,0,0,0,0,1
6082,A (177).jpg%125,Wood,0,0,0,0,0,0,1
6083,A (177).jpg%126,Wood,0,0,0,0,0,0,1
6084,A (177).jpg%127,Wood,0,0,0,0,0,0,1
6085,A (177).jpg%128,Wood,0,0,0,0,0,0,1
6086,A (177).jpg%129,Wood,0,0,0,0,0,0,1
6087,A (177).jpg%130,Wood,0,0,0,0,0,0,1
6088,A (177).jpg%131,Wood,0,0,0,0,0,0,1
6089,A (177).jpg%132,Wood,0,0,0,0,0,0,1
6090,A (177).jpg%133,Wood,0,0,0,0,0,0,1
6091,A (177).jpg%134,Wood,0,0,0,0,0,0,1
6092,A (177).jpg%135,Wood,0,0,0,0,0,0,1
6093,A (177).jpg%136,Wood,0,0,0,0,0,0,1
6094,A (177).jpg%137,Wood,0,0,0,0,0,0,1
6095,A (177).jpg%138,Wood,0,0,0,0,0,0,1
6096,A (177).jpg%139,Wood,0,0,0,0,0,0,1
6097,A (177).jpg%140,Wood,0,0,0,0,0,0,1
6098,A (177).jpg%141,Wood,0,0,0,0,0,0,1
6099,A (177).jpg%142,Wood,0,0,0,0,0,0,1
6100,A (177).jpg%143,Wood,0,0,0,0,0,0,1
6101,A (29).jpg%31,Wood,0,0,0,0,0,0,1
6102,A (29).jpg%42,Wood,0,0,0,0,0,0,1
6103,A (29).jpg%53,Wood,0,0,0,0,0,0,1
6104,A (29).jpg%54,Plastic,0,0,0,0,1,0,0
6105,A (29).jpg%65,Wood,0,0,0,0,0,0,1
6106,A (29).jpg%66,Wood,0,0,0,0,0,0,1
6107,A (29).jpg%67,Wood,0,0,0,0,0,0,1
6108,A (29).jpg%75,Wood,0,0,0,0,0,0,1
6109,A (29).jpg%77,Wood,0,0,0,0,0,0,1
6110,A (29).jpg%78,Wood,0,0,0,0,0,0,1
6111,A (29).jpg%79,Wood,0,0,0,0,0,0,1
6112,A (29).jpg%81,Wood,0,0,0,0,0,0,1
6113,A (29).jpg%87,Wood,0,0,0,0,0,0,1
6114,A (29).jpg%90,Wood,0,0,0,0,0,0,1
6115,A (29).jpg%91,Wood,0,0,0,0,0,0,1
6116,A (29).jpg%92,Wood,0,0,0,0,0,0,1
6117,A (29).jpg%95,Wood,0,0,0,0,0,0,1
6118,A (29).jpg%104,Wood,0,0,0,0,0,0,1
6119,A (29).jpg%116,Wood,0,0,0,0,0,0,1
6120,A (29).jpg%129,Wood,0,0,0,0,0,0,1
6121,A (29).jpg%131,Wood,0,0,0,0,0,0,1
6122,A (29).jpg%137,Wood,0,0,0,0,0,0,1
6123,A (29).jpg%139,Wood,0,0,0,0,0,0,1
6124,A (29).jpg%140,Wood,0,0,0,0,0,0,1
6125,A (29).jpg%141,Wood,0,0,0,0,0,0,1
6126,A (29).jpg%142,Wood,0,0,0,0,0,0,1
6127,A (29).jpg%143,Wood,0,0,0,0,0,0,1
6128,A (185).jpg%41,Concrete,1,0,0,0,0,0,0
6129,A (185).jpg%42,Concrete,1,0,0,0,0,0,0
6130,A (185).jpg%43,Concrete,1,0,0,0,0,0,0
6131,A (185).jpg%44,Concrete,1,0,0,0,0,0,0
6132,A (185).jpg%53,Concrete,1,0,0,0,0,0,0
6133,A (185).jpg%54,Concrete,1,0,0,0,0,0,0
6134,A (185).jpg%55,Concrete,1,0,0,0,0,0,0
6135,A (185).jpg%56,Concrete,1,0,0,0,0,0,0
6136,A (185).jpg%64,Concrete,1,0,0,0,0,0,0
6137,A (185).jpg%65,Concrete,1,0,0,0,0,0,0
6138,A (185).jpg%66,Concrete,1,0,0,0,0,0,0
6139,A (185).jpg%67,Concrete,1,0,0,0,0,0,0
6140,A (185).jpg%68,Concrete,1,0,0,0,0,0,0
6141,A (185).jpg%75,Concrete,1,0,0,0,0,0,0
6142,A (185).jpg%76,Concrete,1,0,0,0,0,0,0
6143,A (185).jpg%79,Concrete,1,0,0,0,0,0,0
6144,A (185).jpg%80,Concrete,1,0,0,0,0,0,0
6145,A (185).jpg%81,Concrete,1,0,0,0,0,0,0
6146,A (185).jpg%86,Concrete,1,0,0,0,0,0,0
6147,A (185).jpg%87,Concrete,1,0,0,0,0,0,0
6148,A (185).jpg%88,Concrete,1,0,0,0,0,0,0
6149,A (185).jpg%89,Concrete,1,0,0,0,0,0,0
6150,A (185).jpg%91,Concrete,1,0,0,0,0,0,0
6151,A (185).jpg%92,Concrete,1,0,0,0,0,0,0
6152,A (185).jpg%93,Concrete,1,0,0,0,0,0,0
6153,A (185).jpg%94,Concrete,1,0,0,0,0,0,0
6154,A (185).jpg%98,Concrete,1,0,0,0,0,0,0
6155,A (185).jpg%99,Concrete,1,0,0,0,0,0,0
6156,A (185).jpg%100,Concrete,1,0,0,0,0,0,0
6157,A (185).jpg%101,Concrete,1,0,0,0,0,0,0
6158,A (185).jpg%102,Concrete,1,0,0,0,0,0,0
6159,A (185).jpg%103,Concrete,1,0,0,0,0,0,0
6160,A (185).jpg%104,Concrete,1,0,0,0,0,0,0
6161,A (185).jpg%105,Concrete,1,0,0,0,0,0,0
6162,A (185).jpg%106,Concrete,1,0,0,0,0,0,0
6163,A (185).jpg%107,Concrete,1,0,0,0,0,0,0
6164,A (185).jpg%108,Concrete,1,0,0,0,0,0,0
6165,A (185).jpg%109,Concrete,1,0,0,0,0,0,0
6166,A (185).jpg%110,Concrete,1,0,0,0,0,0,0
6167,A (185).jpg%111,Concrete,1,0,0,0,0,0,0
6168,A (185).jpg%112,Concrete,1,0,0,0,0,0,0
6169,A (185).jpg%113,Concrete,1,0,0,0,0,0,0
6170,A (185).jpg%115,Concrete,1,0,0,0,0,0,0
6171,A (185).jpg%116,Concrete,1,0,0,0,0,0,0
6172,A (185).jpg%117,Concrete,1,0,0,0,0,0,0
6173,A (185).jpg%119,Concrete,1,0,0,0,0,0,0
6174,A (185).jpg%120,Concrete,1,0,0,0,0,0,0
6175,A (185).jpg%121,Concrete,1,0,0,0,0,0,0
6176,A (185).jpg%122,Concrete,1,0,0,0,0,0,0
6177,A (185).jpg%123,Concrete,1,0,0,0,0,0,0
6178,A (185).jpg%124,Concrete,1,0,0,0,0,0,0
6179,A (185).jpg%125,Concrete,1,0,0,0,0,0,0
6180,A (185).jpg%126,Concrete,1,0,0,0,0,0,0
6181,A (185).jpg%127,Concrete,1,0,0,0,0,0,0
6182,A (185).jpg%128,Concrete,1,0,0,0,0,0,0
6183,A (185).jpg%129,Concrete,1,0,0,0,0,0,0
6184,A (185).jpg%132,Concrete,1,0,0,0,0,0,0
6185,A (185).jpg%133,Concrete,1,0,0,0,0,0,0
6186,A (185).jpg%134,Concrete,1,0,0,0,0,0,0
6187,A (185).jpg%135,Concrete,1,0,0,0,0,0,0
6188,A (185).jpg%136,Concrete,1,0,0,0,0,0,0
6189,A (185).jpg%137,Concrete,1,0,0,0,0,0,0
6190,A (185).jpg%138,Concrete,1,0,0,0,0,0,0
6191,A (185).jpg%139,Concrete,1,0,0,0,0,0,0
6192,A (185).jpg%140,Concrete,1,0,0,0,0,0,0
6193,A (185).jpg%141,Concrete,1,0,0,0,0,0,0
6194,A (208).jpg%36,Other,0,0,0,1,0,0,0
6195,A (208).jpg%37,Other,0,0,0,1,0,0,0
6196,A (208).jpg%39,Other,0,0,0,1,0,0,0
6197,A (208).jpg%40,Other,0,0,0,1,0,0,0
6198,A (208).jpg%41,Other,0,0,0,1,0,0,0
6199,A (208).jpg%42,Other,0,0,0,1,0,0,0
6200,A (208).jpg%43,Other,0,0,0,1,0,0,0
6201,A (208).jpg%44,Other,0,0,0,1,0,0,0
6202,A (208).jpg%45,Other,0,0,0,1,0,0,0
6203,A (208).jpg%46,Other,0,0,0,1,0,0,0
6204,A (208).jpg%47,Other,0,0,0,1,0,0,0
6205,A (208).jpg%48,Other,0,0,0,1,0,0,0
6206,A (208).jpg%49,Other,0,0,0,1,0,0,0
6207,A (208).jpg%50,Other,0,0,0,1,0,0,0
6208,A (208).jpg%51,Other,0,0,0,1,0,0,0
6209,A (208).jpg%52,Other,0,0,0,1,0,0,0
6210,A (208).jpg%53,Other,0,0,0,1,0,0,0
6211,A (208).jpg%54,Other,0,0,0,1,0,0,0
6212,A (208).jpg%55,Other,0,0,0,1,0,0,0
6213,A (208).jpg%56,Other,0,0,0,1,0,0,0
6214,A (208).jpg%57,Other,0,0,0,1,0,0,0
6215,A (208).jpg%58,Other,0,0,0,1,0,0,0
6216,A (208).jpg%59,Other,0,0,0,1,0,0,0
6217,A (208).jpg%60,Other,0,0,0,1,0,0,0
6218,A (208).jpg%61,Other,0,0,0,1,0,0,0
6219,A (208).jpg%62,Other,0,0,0,1,0,0,0
6220,A (208).jpg%63,Other,0,0,0,1,0,0,0
6221,A (208).jpg%64,Other,0,0,0,1,0,0,0
6222,A (208).jpg%65,Other,0,0,0,1,0,0,0
6223,A (208).jpg%66,Other,0,0,0,1,0,0,0
6224,A (208).jpg%67,Other,0,0,0,1,0,0,0
6225,A (208).jpg%68,Other,0,0,0,1,0,0,0
6226,A (208).jpg%69,Other,0,0,0,1,0,0,0
6227,A (208).jpg%70,Other,0,0,0,1,0,0,0
6228,A (208).jpg%71,Other,0,0,0,1,0,0,0
6229,A (208).jpg%72,Other,0,0,0,1,0,0,0
6230,A (208).jpg%73,Other,0,0,0,1,0,0,0
6231,A (208).jpg%74,Other,0,0,0,1,0,0,0
6232,A (208).jpg%75,Other,0,0,0,1,0,0,0
6233,A (208).jpg%76,Other,0,0,0,1,0,0,0
6234,A (208).jpg%77,Other,0,0,0,1,0,0,0
6235,A (208).jpg%78,Other,0,0,0,1,0,0,0
6236,A (208).jpg%79,Other,0,0,0,1,0,0,0
6237,A (208).jpg%80,Other,0,0,0,1,0,0,0
6238,A (208).jpg%81,Other,0,0,0,1,0,0,0
6239,A (208).jpg%82,Plastic,0,0,0,0,1,0,0
6240,A (208).jpg%83,Plastic,0,0,0,0,1,0,0
6241,A (208).jpg%84,Other,0,0,0,1,0,0,0
6242,A (208).jpg%85,Other,0,0,0,1,0,0,0
6243,A (208).jpg%86,Other,0,0,0,1,0,0,0
6244,A (208).jpg%87,Wood,0,0,0,0,0,0,1
6245,A (208).jpg%88,Wood,0,0,0,0,0,0,1
6246,A (208).jpg%89,Wood,0,0,0,0,0,0,1
6247,A (208).jpg%90,Other,0,0,0,1,0,0,0
6248,A (208).jpg%91,Other,0,0,0,1,0,0,0
6249,A (208).jpg%92,Other,0,0,0,1,0,0,0
6250,A (208).jpg%93,Other,0,0,0,1,0,0,0
6251,A (208).jpg%94,Other,0,0,0,1,0,0,0
6252,A (208).jpg%95,Plastic,0,0,0,0,1,0,0
6253,A (208).jpg%96,Other,0,0,0,1,0,0,0
6254,A (208).jpg%97,Other,0,0,0,1,0,0,0
6255,A (208).jpg%98,Wood,0,0,0,0,0,0,1
6256,A (208).jpg%99,Wood,0,0,0,0,0,0,1
6257,A (208).jpg%100,Wood,0,0,0,0,0,0,1
6258,A (208).jpg%101,Wood,0,0,0,0,0,0,1
6259,A (208).jpg%102,Other,0,0,0,1,0,0,0
6260,A (208).jpg%103,Other,0,0,0,1,0,0,0
6261,A (208).jpg%104,Other,0,0,0,1,0,0,0
6262,A (208).jpg%105,Other,0,0,0,1,0,0,0
6263,A (208).jpg%106,Other,0,0,0,1,0,0,0
6264,A (208).jpg%108,Other,0,0,0,1,0,0,0
6265,A (208).jpg%109,Wood,0,0,0,0,0,0,1
6266,A (208).jpg%110,Wood,0,0,0,0,0,0,1
6267,A (208).jpg%111,Wood,0,0,0,0,0,0,1
6268,A (208).jpg%112,Wood,0,0,0,0,0,0,1
6269,A (208).jpg%114,Other,0,0,0,1,0,0,0
6270,A (208).jpg%115,Other,0,0,0,1,0,0,0
6271,A (208).jpg%116,Other,0,0,0,1,0,0,0
6272,A (208).jpg%117,Other,0,0,0,1,0,0,0
6273,A (208).jpg%118,Other,0,0,0,1,0,0,0
6274,A (208).jpg%119,Other,0,0,0,1,0,0,0
6275,A (208).jpg%120,Wood,0,0,0,0,0,0,1
6276,A (208).jpg%121,Wood,0,0,0,0,0,0,1
6277,A (208).jpg%122,Wood,0,0,0,0,0,0,1
6278,A (208).jpg%123,Wood,0,0,0,0,0,0,1
6279,A (208).jpg%127,Other,0,0,0,1,0,0,0
6280,A (208).jpg%128,Other,0,0,0,1,0,0,0
6281,A (208).jpg%129,Other,0,0,0,1,0,0,0
6282,A (208).jpg%130,Other,0,0,0,1,0,0,0
6283,A (208).jpg%131,Other,0,0,0,1,0,0,0
6284,A (208).jpg%132,Wood,0,0,0,0,0,0,1
6285,A (208).jpg%133,Wood,0,0,0,0,0,0,1
6286,A (208).jpg%134,Wood,0,0,0,0,0,0,1
6287,A (208).jpg%135,Wood,0,0,0,0,0,0,1
6288,A (208).jpg%138,Other,0,0,0,1,0,0,0
6289,A (208).jpg%139,Other,0,0,0,1,0,0,0
6290,A (208).jpg%140,Other,0,0,0,1,0,0,0
6291,A (208).jpg%141,Other,0,0,0,1,0,0,0
6292,A (208).jpg%142,Other,0,0,0,1,0,0,0
6293,A (208).jpg%143,Other,0,0,0,1,0,0,0
6294,A (143).jpg%37,Metal,0,0,1,0,0,0,0
6295,A (143).jpg%38,Metal,0,0,1,0,0,0,0
6296,A (143).jpg%39,Metal,0,0,1,0,0,0,0
6297,A (143).jpg%49,Metal,0,0,1,0,0,0,0
6298,A (143).jpg%50,Metal,0,0,1,0,0,0,0
6299,A (143).jpg%51,Metal,0,0,1,0,0,0,0
6300,A (143).jpg%57,Metal,0,0,1,0,0,0,0
6301,A (143).jpg%58,Metal,0,0,1,0,0,0,0
6302,A (143).jpg%59,Metal,0,0,1,0,0,0,0
6303,A (143).jpg%61,Metal,0,0,1,0,0,0,0
6304,A (143).jpg%62,Metal,0,0,1,0,0,0,0
6305,A (143).jpg%63,Metal,0,0,1,0,0,0,0
6306,A (143).jpg%70,Metal,0,0,1,0,0,0,0
6307,A (143).jpg%71,Metal,0,0,1,0,0,0,0
6308,A (143).jpg%73,Metal,0,0,1,0,0,0,0
6309,A (143).jpg%74,Metal,0,0,1,0,0,0,0
6310,A (143).jpg%82,Metal,0,0,1,0,0,0,0
6311,A (143).jpg%94,Wood,0,0,0,0,0,0,1
6312,A (143).jpg%95,Wood,0,0,0,0,0,0,1
6313,A (143).jpg%104,Wood,0,0,0,0,0,0,1
6314,A (143).jpg%105,Wood,0,0,0,0,0,0,1
6315,A (143).jpg%106,Wood,0,0,0,0,0,0,1
6316,A (143).jpg%107,Wood,0,0,0,0,0,0,1
6317,A (143).jpg%111,Roofing,0,0,0,0,0,1,0
6318,A (143).jpg%112,Roofing,0,0,0,0,0,1,0
6319,A (143).jpg%113,Roofing,0,0,0,0,0,1,0
6320,A (143).jpg%115,Wood,0,0,0,0,0,0,1
6321,A (143).jpg%116,Wood,0,0,0,0,0,0,1
6322,A (143).jpg%117,Wood,0,0,0,0,0,0,1
6323,A (143).jpg%118,Wood,0,0,0,0,0,0,1
6324,A (143).jpg%122,Roofing,0,0,0,0,0,1,0
6325,A (143).jpg%123,Roofing,0,0,0,0,0,1,0
6326,A (143).jpg%124,Roofing,0,0,0,0,0,1,0
6327,A (143).jpg%125,Roofing,0,0,0,0,0,1,0
6328,A (143).jpg%127,Wood,0,0,0,0,0,0,1
6329,A (143).jpg%134,Roofing,0,0,0,0,0,1,0
6330,A (32).jpg%51,Wood,0,0,0,0,0,0,1
6331,A (32).jpg%52,Wood,0,0,0,0,0,0,1
6332,A (32).jpg%53,Wood,0,0,0,0,0,0,1
6333,A (32).jpg%54,Wood,0,0,0,0,0,0,1
6334,A (32).jpg%55,Wood,0,0,0,0,0,0,1
6335,A (32).jpg%56,Wood,0,0,0,0,0,0,1
6336,A (32).jpg%57,Wood,0,0,0,0,0,0,1
6337,A (32).jpg%58,Wood,0,0,0,0,0,0,1
6338,A (32).jpg%65,Wood,0,0,0,0,0,0,1
6339,A (32).jpg%69,Wood,0,0,0,0,0,0,1
6340,A (32).jpg%70,Wood,0,0,0,0,0,0,1
6341,A (32).jpg%71,Wood,0,0,0,0,0,0,1
6342,A (32).jpg%72,Wood,0,0,0,0,0,0,1
6343,A (32).jpg%73,Wood,0,0,0,0,0,0,1
6344,A (32).jpg%82,Wood,0,0,0,0,0,0,1
6345,A (32).jpg%83,Wood,0,0,0,0,0,0,1
6346,A (32).jpg%88,Wood,0,0,0,0,0,0,1
6347,A (32).jpg%89,Wood,0,0,0,0,0,0,1
6348,A (32).jpg%90,Wood,0,0,0,0,0,0,1
6349,A (32).jpg%91,Wood,0,0,0,0,0,0,1
6350,A (32).jpg%96,Wood,0,0,0,0,0,0,1
6351,A (32).jpg%97,Wood,0,0,0,0,0,0,1
6352,A (32).jpg%98,Wood,0,0,0,0,0,0,1
6353,A (32).jpg%105,Plastic,0,0,0,0,1,0,0
6354,A (32).jpg%106,Plastic,0,0,0,0,1,0,0
6355,A (32).jpg%107,Wood,0,0,0,0,0,0,1
6356,A (32).jpg%108,Wood,0,0,0,0,0,0,1
6357,A (32).jpg%110,Plastic,0,0,0,0,1,0,0
6358,A (32).jpg%117,Plastic,0,0,0,0,1,0,0
6359,A (227).jpg%41,Wood,0,0,0,0,0,0,1
6360,A (227).jpg%42,Wood,0,0,0,0,0,0,1
6361,A (227).jpg%43,Wood,0,0,0,0,0,0,1
6362,A (227).jpg%44,Wood,0,0,0,0,0,0,1
6363,A (227).jpg%51,Wood,0,0,0,0,0,0,1
6364,A (227).jpg%52,Wood,0,0,0,0,0,0,1
6365,A (227).jpg%53,Wood,0,0,0,0,0,0,1
6366,A (227).jpg%54,Wood,0,0,0,0,0,0,1
6367,A (227).jpg%55,Wood,0,0,0,0,0,0,1
6368,A (227).jpg%56,Wood,0,0,0,0,0,0,1
6369,A (227).jpg%57,Wood,0,0,0,0,0,0,1
6370,A (227).jpg%58,Wood,0,0,0,0,0,0,1
6371,A (227).jpg%60,Wood,0,0,0,0,0,0,1
6372,A (227).jpg%61,Wood,0,0,0,0,0,0,1
6373,A (227).jpg%62,Wood,0,0,0,0,0,0,1
6374,A (227).jpg%63,Wood,0,0,0,0,0,0,1
6375,A (227).jpg%64,Wood,0,0,0,0,0,0,1
6376,A (227).jpg%65,Wood,0,0,0,0,0,0,1
6377,A (227).jpg%66,Wood,0,0,0,0,0,0,1
6378,A (227).jpg%67,Wood,0,0,0,0,0,0,1
6379,A (227).jpg%68,Wood,0,0,0,0,0,0,1
6380,A (227).jpg%69,Wood,0,0,0,0,0,0,1
6381,A (227).jpg%70,Wood,0,0,0,0,0,0,1
6382,A (227).jpg%71,Wood,0,0,0,0,0,0,1
6383,A (227).jpg%72,Wood,0,0,0,0,0,0,1
6384,A (227).jpg%73,Wood,0,0,0,0,0,0,1
6385,A (227).jpg%74,Wood,0,0,0,0,0,0,1
6386,A (227).jpg%75,Wood,0,0,0,0,0,0,1
6387,A (227).jpg%76,Wood,0,0,0,0,0,0,1
6388,A (227).jpg%77,Wood,0,0,0,0,0,0,1
6389,A (227).jpg%78,Wood,0,0,0,0,0,0,1
6390,A (227).jpg%79,Wood,0,0,0,0,0,0,1
6391,A (227).jpg%80,Wood,0,0,0,0,0,0,1
6392,A (227).jpg%81,Wood,0,0,0,0,0,0,1
6393,A (227).jpg%82,Wood,0,0,0,0,0,0,1
6394,A (227).jpg%83,Plastic,0,0,0,0,1,0,0
6395,A (227).jpg%84,Wood,0,0,0,0,0,0,1
6396,A (227).jpg%85,Wood,0,0,0,0,0,0,1
6397,A (227).jpg%86,Wood,0,0,0,0,0,0,1
6398,A (227).jpg%87,Wood,0,0,0,0,0,0,1
6399,A (227).jpg%88,Wood,0,0,0,0,0,0,1
6400,A (227).jpg%89,Wood,0,0,0,0,0,0,1
6401,A (227).jpg%90,Wood,0,0,0,0,0,0,1
6402,A (227).jpg%91,Wood,0,0,0,0,0,0,1
6403,A (227).jpg%92,Wood,0,0,0,0,0,0,1
6404,A (227).jpg%93,Wood,0,0,0,0,0,0,1
6405,A (227).jpg%94,Plastic,0,0,0,0,1,0,0
6406,A (227).jpg%95,Plastic,0,0,0,0,1,0,0
6407,A (227).jpg%96,Wood,0,0,0,0,0,0,1
6408,A (227).jpg%97,Wood,0,0,0,0,0,0,1
6409,A (227).jpg%98,Wood,0,0,0,0,0,0,1
6410,A (227).jpg%99,Wood,0,0,0,0,0,0,1
6411,A (227).jpg%100,Wood,0,0,0,0,0,0,1
6412,A (227).jpg%101,Wood,0,0,0,0,0,0,1
6413,A (227).jpg%102,Wood,0,0,0,0,0,0,1
6414,A (227).jpg%103,Wood,0,0,0,0,0,0,1
6415,A (227).jpg%104,Wood,0,0,0,0,0,0,1
6416,A (227).jpg%105,Plastic,0,0,0,0,1,0,0
6417,A (227).jpg%106,Plastic,0,0,0,0,1,0,0
6418,A (227).jpg%107,Plastic,0,0,0,0,1,0,0
6419,A (227).jpg%108,Wood,0,0,0,0,0,0,1
6420,A (227).jpg%109,Wood,0,0,0,0,0,0,1
6421,A (227).jpg%110,Wood,0,0,0,0,0,0,1
6422,A (227).jpg%111,Wood,0,0,0,0,0,0,1
6423,A (227).jpg%112,Wood,0,0,0,0,0,0,1
6424,A (227).jpg%113,Wood,0,0,0,0,0,0,1
6425,A (227).jpg%114,Wood,0,0,0,0,0,0,1
6426,A (227).jpg%115,Wood,0,0,0,0,0,0,1
6427,A (227).jpg%116,Plastic,0,0,0,0,1,0,0
